CFO,Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Financial Planning & Management,FPD-Budgeting,FPD-Budgeting,750A,Inter-Divisional Recoveries,521849
CFO,Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Financial Planning & Management,FPD-Budgeting,FPD-Budgeting,920A,Transfers From Capital,446198
CFO,Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Financial Planning & Management,FPD-Budgeting,FPD-Budgeting,930A,Contribution From Reserves/Reserve Funds,48809
CFO,Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Financial Planning & Management,FPD-Financial Advice,FPD-Financial Advice,920A,Transfers From Capital,551130
CFO,Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Financial Planning & Management,FPD-Financial Advice,FPD-Financial Advice,750A,Inter-Divisional Recoveries,326155
CFO,Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Financial Planning & Management,FPD-Financial Advice,FPD-Financial Advice,930A,Contribution From Reserves/Reserve Funds,30506
CFO,Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Financial Planning & Management,FPD-Financial Planning & Policy,FPD-Financial Planning & Policy,920A,Transfers From Capital,415557
CFO,Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Financial Planning & Management,FPD-Financial Planning & Policy,FPD-Financial Planning & Policy,750A,Inter-Divisional Recoveries,156553
CFO,Office of the Chief Financial Officer,FPD-Financial Planning & Management,FPD-Financial Planning & Management,FPD-Financial Planning & Policy,FPD-Financial Planning & Policy,930A,Contribution From Reserves/Reserve Funds,14643
CFO,Office of the Chief Financial Officer,FPD-Financial Reporting & Control,FPD-Financial Reporting & Control,,,750A,Inter-Divisional Recoveries,300062
CFO,Office of the Chief Financial Officer,FPD-Financial Reporting & Control,FPD-Financial Reporting & Control,,,920A,Transfers From Capital,249334
CFO,Office of the Chief Financial Officer,FPD-Financial Reporting & Control,FPD-Financial Reporting & Control,,,930A,Contribution From Reserves/Reserve Funds,28065
TREASURER,Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial Reporting & Control,ASD-Financial & System Control,ASD-Financial & System Control,750A,Inter-Divisional Recoveries,69070
TREASURER,Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial Reporting & Control,ASD-Financial & System Control,ASD-Financial & System Control,920A,Transfers From Capital,34066
TREASURER,Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial Reporting & Control,ASD-Financial & System Control,ASD-Financial & System Control,940A,Sundry and Other Revenues,13800
TREASURER,Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial Reporting & Control,ASD-Financial Statement Preparation,ASD-Financial Statement Preparation,750A,Inter-Divisional Recoveries,161350
TREASURER,Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial Reporting & Control,ASD-Management Reporting,ASD-Management Reporting,750A,Inter-Divisional Recoveries,75720
TREASURER,Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial Reporting & Control,ASD-Management Reporting,ASD-Management Reporting,920A,Transfers From Capital,13500
TREASURER,Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial Reporting & Control,ASD-Provincial & Federal Reports Submission,ASD-Provincial & Federal Reports Submission,750A,Inter-Divisional Recoveries,30240
TREASURER,Office of the Treasurer,ASD-Payment Processing,ASD-Payment Processing,ASD-Accounts Payable Processing,ASD-Accounts Payable Processing,940A,Sundry and Other Revenues,619582
TREASURER,Office of the Treasurer,ASD-Payment Processing,ASD-Payment Processing,ASD-Accounts Payable Processing,ASD-Accounts Payable Processing,750A,Inter-Divisional Recoveries,282116
TREASURER,Office of the Treasurer,ASD-Payment Processing,ASD-Payment Processing,ASD-Accounts Payable Processing,ASD-Accounts Payable Processing,920A,Transfers From Capital,12950
TREASURER,Office of the Treasurer,ASD-Payment Processing,ASD-Payment Processing,ASD-Accounts Receivable Processing,ASD-Accounts Receivable Processing,940A,Sundry and Other Revenues,386200
TREASURER,Office of the Treasurer,ASD-Payment Processing,ASD-Payment Processing,ASD-Accounts Receivable Processing,ASD-Accounts Receivable Processing,850A,User Fees & Donations,9500
TREASURER,Office of the Treasurer,ASD-Payment Processing,ASD-Payment Processing,ASD-Corporate Banking,ASD-Corporate Banking,920A,Transfers From Capital,8999
TREASURER,Office of the Treasurer,ASD-Payment Processing,ASD-Payment Processing,ASD-PCard Processing,ASD-PCard Processing,940A,Sundry and Other Revenues,100383
TREASURER,Office of the Treasurer,ASD-Payment Processing,ASD-Payment Processing,ASD-PCard Processing,ASD-PCard Processing,750A,Inter-Divisional Recoveries,11504
TREASURER,Office of the Treasurer,ASD-Payment Processing,ASD-Payment Processing,ASD-PCard Processing,ASD-PCard Processing,920A,Transfers From Capital,0
TREASURER,Office of the Treasurer,ASD-Tax & Financial System Support,ASD-Tax & Financial System Support,ASD-SAP User Support,ASD-SAP User Support,920A,Transfers From Capital,184201
TREASURER,Office of the Treasurer,ASD-Tax & Financial System Support,ASD-Tax & Financial System Support,ASD-Tax Advisory & Policy,ASD-Tax Advisory & Policy,940A,Sundry and Other Revenues,276000
TREASURER,Office of the Treasurer,PMM-Materials Management Stores & Distribution,PMM-Materials Management Stores & Distribution,,,750A,Inter-Divisional Recoveries,747115
TREASURER,Office of the Treasurer,PMM-Materials Management Stores & Distribution,PMM-Materials Management Stores & Distribution,,,930A,Contribution From Reserves/Reserve Funds,308524
TREASURER,Office of the Treasurer,PMM-Materials Management Stores & Distribution,PMM-Materials Management Stores & Distribution,,,940A,Sundry and Other Revenues,35000
TREASURER,Office of the Treasurer,PMM-Purchasing,PMM-Purchasing,,,750A,Inter-Divisional Recoveries,1726125
TREASURER,Office of the Treasurer,PMM-Purchasing,PMM-Purchasing,,,930A,Contribution From Reserves/Reserve Funds,1000000
TREASURER,Office of the Treasurer,PMM-Purchasing,PMM-Purchasing,,,920A,Transfers From Capital,590000
TREASURER,Office of the Treasurer,PMM-Purchasing,PMM-Purchasing,,,850A,User Fees & Donations,520000
TREASURER,Office of the Treasurer,PMM-Purchasing,PMM-Purchasing,,,940A,Sundry and Other Revenues,143084
TREASURER,Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-Employee Benefits & Pension Administration,PPEB-Employee Benefits & Pension Administration,750A,Inter-Divisional Recoveries,58216
TREASURER,Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-Employee Benefits & Pension Administration,PPEB-Employee Benefits & Pension Administration,930A,Contribution From Reserves/Reserve Funds,52542
TREASURER,Office of the Treasurer,PPEB-Payroll,PPEB-Payroll,PPEB-3rd  Party Payroll Payments & Compliance,PPEB-3rd  Party Payroll Payments & Compliance,930A,Contribution From Reserves/Reserve Funds,105085
TREASURER,Office of the Treasurer,PPEB-Payroll,PPEB-Payroll,PPEB-3rd  Party Payroll Payments & Compliance,PPEB-3rd  Party Payroll Payments & Compliance,750A,Inter-Divisional Recoveries,13075
TREASURER,Office of the Treasurer,PPEB-Payroll,PPEB-Payroll,PPEB-Payroll Administration,PPEB-Payroll Administration,930A,Contribution From Reserves/Reserve Funds,683052
TREASURER,Office of the Treasurer,PPEB-Payroll,PPEB-Payroll,PPEB-Payroll Administration,PPEB-Payroll Administration,750A,Inter-Divisional Recoveries,272399
TREASURER,Office of the Treasurer,PPEB-Payroll,PPEB-Payroll,PPEB-Payroll Management Reporting,PPEB-Payroll Management Reporting,930A,Contribution From Reserves/Reserve Funds,210170
TREASURER,Office of the Treasurer,PPEB-Payroll,PPEB-Payroll,PPEB-Payroll Management Reporting,PPEB-Payroll Management Reporting,750A,Inter-Divisional Recoveries,104600
TREASURER,Office of the Treasurer,RS-Parking Ticket,RS-Parking Ticket,RS-Parking Ticket Processing,RS-Parking Ticket Processing,750A,Inter-Divisional Recoveries,3343048
TREASURER,Office of the Treasurer,RS-Property Tax Billing,RS-Property Tax Billing,RS-Apportionments of Property Tax,RS-Apportionments of Property Tax,850A,User Fees & Donations,16170
TREASURER,Office of the Treasurer,RS-Property Tax Billing,RS-Property Tax Billing,RS-Property Assessment Reviews,RS-Property Assessment Reviews,750A,Inter-Divisional Recoveries,930534
TREASURER,Office of the Treasurer,RS-Property Tax Billing,RS-Property Tax Billing,RS-Property Tax & Payment in Lieu of Tax Billing,RS-Property Tax & Payment in Lieu of Tax Billing,850A,User Fees & Donations,922712
TREASURER,Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Revenue Accounting & Collection,RS-Arrears Collections,RS-Arrears Collections,850A,User Fees & Donations,7530334
TREASURER,Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Revenue Accounting & Collection,RS-Arrears Collections,RS-Arrears Collections,750A,Inter-Divisional Recoveries,1626950
TREASURER,Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Revenue Accounting & Collection,RS-Municipal Land Transfer Tax,RS-Municipal Land Transfer Tax,750A,Inter-Divisional Recoveries,1395792
TREASURER,Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Revenue Accounting & Collection,RS-Payment Processing & Collection,RS-Payment Processing & Collection,750A,Inter-Divisional Recoveries,1568501
TREASURER,Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Revenue Accounting & Collection,RS-Refund Processing,RS-Refund Processing,750A,Inter-Divisional Recoveries,390487
TREASURER,Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Revenue Accounting & Collection,RS-Refund Processing,RS-Refund Processing,850A,User Fees & Donations,381114
TREASURER,Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Revenue Accounting & Collection,RS-Revenue Accounting,RS-Revenue Accounting,750A,Inter-Divisional Recoveries,984442
TREASURER,Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Revenue Accounting & Collection,RS-Revenue Accounting,RS-Revenue Accounting,850A,User Fees & Donations,212880
TREASURER,Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services","RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Contact Centre,RS-Revenue Services Contact Centre,750A,Inter-Divisional Recoveries,2694413
TREASURER,Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services","RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Contact Centre,RS-Revenue Services Contact Centre,850A,User Fees & Donations,66490
TREASURER,Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services","RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Counter Operations,RS-Revenue Services Counter Operations,750A,Inter-Divisional Recoveries,2674998
TREASURER,Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services","RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Counter Operations,RS-Revenue Services Counter Operations,850A,User Fees & Donations,166747
TREASURER,Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services","RS-Tax, Utility & Parking Ticket Client Services",RS-Tax / Utility Account Administration,RS-Tax / Utility Account Administration,850A,User Fees & Donations,3494860
TREASURER,Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services","RS-Tax, Utility & Parking Ticket Client Services",RS-Tax / Utility Account Administration,RS-Tax / Utility Account Administration,940A,Sundry and Other Revenues,1743785
TREASURER,Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services","RS-Tax, Utility & Parking Ticket Client Services",RS-Tax / Utility Account Administration,RS-Tax / Utility Account Administration,750A,Inter-Divisional Recoveries,974909
TREASURER,Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services","RS-Tax, Utility & Parking Ticket Client Services",RS-Tax / Utility Account Administration,RS-Tax / Utility Account Administration,920A,Transfers From Capital,234889
TREASURER,Office of the Treasurer,RS-Utility Billing,RS-Utility Billing,RS-Meter Reading Operations,RS-Meter Reading Operations,750A,Inter-Divisional Recoveries,1101808
TREASURER,Office of the Treasurer,RS-Utility Billing,RS-Utility Billing,RS-Solid Waste Billings,RS-Solid Waste Billings,750A,Inter-Divisional Recoveries,1593177
TREASURER,Office of the Treasurer,RS-Utility Billing,RS-Utility Billing,RS-Water Billings,RS-Water Billings,750A,Inter-Divisional Recoveries,1131377
TREASURER,Office of the Treasurer,RS-Utility Billing,RS-Utility Billing,RS-Water Billings,RS-Water Billings,940A,Sundry and Other Revenues,375550
PARKS,"Parks, Forestry & Recreation",PR-Community Recreation,PR-Community Recreation,Community Development,Community Development,750A,Inter-Divisional Recoveries,1438151
PARKS,"Parks, Forestry & Recreation",PR-Community Recreation,PR-Community Recreation,Community Development,Community Development,940A,Sundry and Other Revenues,19065
PARKS,"Parks, Forestry & Recreation",PR-Community Recreation,PR-Community Recreation,Community Development,Community Development,805A,Provincial Subsidies,3000
PARKS,"Parks, Forestry & Recreation",PR-Community Recreation,PR-Community Recreation,Instructional Recreation Programs,Instructional Recreation Programs,850A,User Fees & Donations,34825457
PARKS,"Parks, Forestry & Recreation",PR-Community Recreation,PR-Community Recreation,Instructional Recreation Programs,Instructional Recreation Programs,750A,Inter-Divisional Recoveries,2347009
PARKS,"Parks, Forestry & Recreation",PR-Community Recreation,PR-Community Recreation,Instructional Recreation Programs,Instructional Recreation Programs,805A,Provincial Subsidies,795818
PARKS,"Parks, Forestry & Recreation",PR-Community Recreation,PR-Community Recreation,Instructional Recreation Programs,Instructional Recreation Programs,940A,Sundry and Other Revenues,95906
PARKS,"Parks, Forestry & Recreation",PR-Community Recreation,PR-Community Recreation,Leisure Recreation Programs,Leisure Recreation Programs,850A,User Fees & Donations,5844324
PARKS,"Parks, Forestry & Recreation",PR-Community Recreation,PR-Community Recreation,Leisure Recreation Programs,Leisure Recreation Programs,940A,Sundry and Other Revenues,76462
PARKS,"Parks, Forestry & Recreation",PR-Community Recreation,PR-Community Recreation,Leisure Recreation Programs,Leisure Recreation Programs,750A,Inter-Divisional Recoveries,48032
PARKS,"Parks, Forestry & Recreation",PR-Community Recreation,PR-Community Recreation,Leisure Recreation Programs,Leisure Recreation Programs,805A,Provincial Subsidies,37500
PARKS,"Parks, Forestry & Recreation",PR-Community Recreation,PR-Community Recreation,Permitted Activities & Recration Facilities,Permitted Activities & Recration Facilities,850A,User Fees & Donations,15698838
PARKS,"Parks, Forestry & Recreation",PR-Community Recreation,PR-Community Recreation,Permitted Activities & Recration Facilities,Permitted Activities & Recration Facilities,860A,Licences & Permits Revenue,3122995
PARKS,"Parks, Forestry & Recreation",PR-Community Recreation,PR-Community Recreation,Permitted Activities & Recration Facilities,Permitted Activities & Recration Facilities,940A,Sundry and Other Revenues,332589
PARKS,"Parks, Forestry & Recreation",PR-Community Recreation,PR-Community Recreation,Permitted Activities & Recration Facilities,Permitted Activities & Recration Facilities,750A,Inter-Divisional Recoveries,39052
PARKS,"Parks, Forestry & Recreation",PR-Community Recreation,PR-Community Recreation,Permitted Activities & Recration Facilities,Permitted Activities & Recration Facilities,805A,Provincial Subsidies,6000
PARKS,"Parks, Forestry & Recreation",PR-Community Recreation,PR-Community Recreation,Recreation & Facilities Planning & Development,Recreation & Facilities Planning & Development,920A,Transfers From Capital,8818031
PARKS,"Parks, Forestry & Recreation",PR-Community Recreation,PR-Community Recreation,Recreation & Facilities Planning & Development,Recreation & Facilities Planning & Development,850A,User Fees & Donations,1961574
PARKS,"Parks, Forestry & Recreation",PR-Community Recreation,PR-Community Recreation,Recreation & Facilities Planning & Development,Recreation & Facilities Planning & Development,940A,Sundry and Other Revenues,600
PARKS,"Parks, Forestry & Recreation",PR-Parks,PR-Parks,Beach Access,Beach Access,750A,Inter-Divisional Recoveries,15345
PARKS,"Parks, Forestry & Recreation",PR-Parks,PR-Parks,Beach Access,Beach Access,940A,Sundry and Other Revenues,6320
PARKS,"Parks, Forestry & Recreation",PR-Parks,PR-Parks,Parks Planning & Development,Parks Planning & Development,920A,Transfers From Capital,4531910
PARKS,"Parks, Forestry & Recreation",PR-Parks,PR-Parks,Parks Planning & Development,Parks Planning & Development,850A,User Fees & Donations,4343818
PARKS,"Parks, Forestry & Recreation",PR-Parks,PR-Parks,Parks Planning & Development,Parks Planning & Development,940A,Sundry and Other Revenues,1049293
PARKS,"Parks, Forestry & Recreation",PR-Parks,PR-Parks,Parks Planning & Development,Parks Planning & Development,930A,Contribution From Reserves/Reserve Funds,259500
PARKS,"Parks, Forestry & Recreation",PR-Parks,PR-Parks,"Plant Production, Greenhouses, Comm Gardens & Conservatories","Plant Production, Greenhouses, Comm Gardens & Conservatories",920A,Transfers From Capital,73563
PARKS,"Parks, Forestry & Recreation",PR-Parks,PR-Parks,"Plant Production, Greenhouses, Comm Gardens & Conservatories","Plant Production, Greenhouses, Comm Gardens & Conservatories",940A,Sundry and Other Revenues,27832
PARKS,"Parks, Forestry & Recreation",PR-Parks,PR-Parks,PR-Parks Access,PR-Parks Access,850A,User Fees & Donations,5928075
PARKS,"Parks, Forestry & Recreation",PR-Parks,PR-Parks,PR-Parks Access,PR-Parks Access,860A,Licences & Permits Revenue,5030324
PARKS,"Parks, Forestry & Recreation",PR-Parks,PR-Parks,PR-Parks Access,PR-Parks Access,750A,Inter-Divisional Recoveries,1325592
PARKS,"Parks, Forestry & Recreation",PR-Parks,PR-Parks,PR-Parks Access,PR-Parks Access,940A,Sundry and Other Revenues,924822
PARKS,"Parks, Forestry & Recreation",PR-Parks,PR-Parks,PR-Parks Access,PR-Parks Access,930A,Contribution From Reserves/Reserve Funds,349000
PARKS,"Parks, Forestry & Recreation",PR-Parks,PR-Parks,Ravines & Watercourses,Ravines & Watercourses,850A,User Fees & Donations,240000
PARKS,"Parks, Forestry & Recreation",PR-Parks,PR-Parks,Ravines & Watercourses,Ravines & Watercourses,750A,Inter-Divisional Recoveries,237950
PARKS,"Parks, Forestry & Recreation",PR-Parks,PR-Parks,Ravines & Watercourses,Ravines & Watercourses,940A,Sundry and Other Revenues,3488
PARKS,"Parks, Forestry & Recreation",PR-Parks,PR-Parks,Toronto Island Ferry Operations,Toronto Island Ferry Operations,850A,User Fees & Donations,9075578
PARKS,"Parks, Forestry & Recreation",PR-Parks,PR-Parks,Toronto Island Ferry Operations,Toronto Island Ferry Operations,750A,Inter-Divisional Recoveries,45575
PARKS,"Parks, Forestry & Recreation",PR-Parks,PR-Parks,Zoo & Farm Attractions,Zoo & Farm Attractions,940A,Sundry and Other Revenues,32832
PARKS,"Parks, Forestry & Recreation",PR-Urban Forestry,PR-Urban Forestry,Tree Care & Maintenance,Tree Care & Maintenance,930A,Contribution From Reserves/Reserve Funds,9799587
PARKS,"Parks, Forestry & Recreation",PR-Urban Forestry,PR-Urban Forestry,Tree Care & Maintenance,Tree Care & Maintenance,810A,Federal Subsidies,3500000
PARKS,"Parks, Forestry & Recreation",PR-Urban Forestry,PR-Urban Forestry,Tree Care & Maintenance,Tree Care & Maintenance,940A,Sundry and Other Revenues,1207502
PARKS,"Parks, Forestry & Recreation",PR-Urban Forestry,PR-Urban Forestry,Tree Care & Maintenance,Tree Care & Maintenance,850A,User Fees & Donations,980000
PARKS,"Parks, Forestry & Recreation",PR-Urban Forestry,PR-Urban Forestry,Tree Care & Maintenance,Tree Care & Maintenance,750A,Inter-Divisional Recoveries,51150
PARKS,"Parks, Forestry & Recreation",PR-Urban Forestry,PR-Urban Forestry,Tree Planting,Tree Planting,940A,Sundry and Other Revenues,3282082
PARKS,"Parks, Forestry & Recreation",PR-Urban Forestry,PR-Urban Forestry,Tree Planting,Tree Planting,850A,User Fees & Donations,2420000
PARKS,"Parks, Forestry & Recreation",PR-Urban Forestry,PR-Urban Forestry,Tree Planting,Tree Planting,750A,Inter-Divisional Recoveries,1950000
PARKS,"Parks, Forestry & Recreation",PR-Urban Forestry,PR-Urban Forestry,Tree Planting,Tree Planting,930A,Contribution From Reserves/Reserve Funds,955857
PARKS,"Parks, Forestry & Recreation",PR-Urban Forestry,PR-Urban Forestry,Tree Planting,Tree Planting,920A,Transfers From Capital,73563
PARKS,"Parks, Forestry & Recreation",PR-Urban Forestry,PR-Urban Forestry,Tree Protection,Tree Protection,850A,User Fees & Donations,3856730
PARKS,"Parks, Forestry & Recreation",PR-Urban Forestry,PR-Urban Forestry,Urban Forestry Planning & Development,Urban Forestry Planning & Development,920A,Transfers From Capital,1584524
PARKS,"Parks, Forestry & Recreation",PR-Urban Forestry,PR-Urban Forestry,Urban Forestry Planning & Development,Urban Forestry Planning & Development,850A,User Fees & Donations,1747
POLICYADMIN,"Policy, Planning, Finance & Administration",Organizational Effectiveness,Organizational Effectiveness,,,940A,Sundry and Other Revenues,2782781
POLICYADMIN,"Policy, Planning, Finance & Administration",Organizational Effectiveness,Organizational Effectiveness,,,750A,Inter-Divisional Recoveries,986847
POLICYADMIN,"Policy, Planning, Finance & Administration",PA-Emergency Management,PA-Emergency Management,Emergency Management Program Development & Response,Emergency Management Program Development & Response,805A,Provincial Subsidies,225000
POLICYADMIN,"Policy, Planning, Finance & Administration",PA-Emergency Management,PA-Emergency Management,Emergency Management Program Development & Response,Emergency Management Program Development & Response,850A,User Fees & Donations,10000
POLICYADMIN,"Policy, Planning, Finance & Administration",PA-Financial Management,PA-Financial Management,Budget Planning & coordination,Budget Planning & coordination,750A,Inter-Divisional Recoveries,905090
POLICYADMIN,"Policy, Planning, Finance & Administration",PA-Financial Management,PA-Financial Management,Financial Transaction & Payment Processing,Financial Transaction & Payment Processing,750A,Inter-Divisional Recoveries,2951381
POLICYADMIN,"Policy, Planning, Finance & Administration",PA-Program Support,PA-Program Support,Complement Management & Reporting,Complement Management & Reporting,750A,Inter-Divisional Recoveries,196759
POLICYADMIN,"Policy, Planning, Finance & Administration",PA-Program Support,PA-Program Support,Complement Management & Reporting,Complement Management & Reporting,920A,Transfers From Capital,114615
POLICYADMIN,"Policy, Planning, Finance & Administration",PA-Program Support,PA-Program Support,General Administration,General Administration,750A,Inter-Divisional Recoveries,983794
POLICYADMIN,"Policy, Planning, Finance & Administration",PA-Program Support,PA-Program Support,General Administration,General Administration,920A,Transfers From Capital,573076
POLICYADMIN,"Policy, Planning, Finance & Administration",PA-Program Support,PA-Program Support,Public Consultation,Public Consultation,750A,Inter-Divisional Recoveries,1180552
POLICYADMIN,"Policy, Planning, Finance & Administration",PA-Program Support,PA-Program Support,Public Consultation,Public Consultation,920A,Transfers From Capital,687691
POLICYADMIN,"Policy, Planning, Finance & Administration",PA-Program Support,PA-Program Support,Public Consultation,Public Consultation,940A,Sundry and Other Revenues,103781
POLICYADMIN,"Policy, Planning, Finance & Administration",PA-Program Support,PA-Program Support,Time & Attendance Data Entry & Reporting,Time & Attendance Data Entry & Reporting,750A,Inter-Divisional Recoveries,1574073
POLICYADMIN,"Policy, Planning, Finance & Administration",PA-Program Support,PA-Program Support,Time & Attendance Data Entry & Reporting,Time & Attendance Data Entry & Reporting,920A,Transfers From Capital,916922
SHELTERADMIN,"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,HS-Homeless and Housing First Solutions,Housing Stability Policy & Strategic Investments,Housing Stability Policy & Strategic Investments,810A,Federal Subsidies,21620486
SHELTERADMIN,"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,HS-Homeless and Housing First Solutions,Housing Stability Policy & Strategic Investments,Housing Stability Policy & Strategic Investments,805A,Provincial Subsidies,18721609
SHELTERADMIN,"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,HS-Homeless and Housing First Solutions,Housing Stability Policy & Strategic Investments,Housing Stability Policy & Strategic Investments,940A,Sundry and Other Revenues,1939336
SHELTERADMIN,"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,HS-Homeless and Housing First Solutions,Housing Stability Policy & Strategic Investments,Housing Stability Policy & Strategic Investments,920A,Transfers From Capital,232131
SHELTERADMIN,"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,HS-Homeless and Housing First Solutions,Housing Stability Policy & Strategic Investments,Housing Stability Policy & Strategic Investments,930A,Contribution From Reserves/Reserve Funds,43839
SHELTERADMIN,"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,HS-Homeless and Housing First Solutions,Housing Stability Policy & Strategic Investments,Housing Stability Policy & Strategic Investments,750A,Inter-Divisional Recoveries,3769
SHELTERADMIN,"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,HS-Homeless and Housing First Solutions,Provide Emergency Shelter & Related Support,Provide Emergency Shelter & Related Support,805A,Provincial Subsidies,76269376
SHELTERADMIN,"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,HS-Homeless and Housing First Solutions,Provide Emergency Shelter & Related Support,Provide Emergency Shelter & Related Support,920A,Transfers From Capital,2131966
SHELTERADMIN,"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,HS-Homeless and Housing First Solutions,Provide Emergency Shelter & Related Support,Provide Emergency Shelter & Related Support,940A,Sundry and Other Revenues,37045
SHELTERADMIN,"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,HS-Homeless and Housing First Solutions,Provide Emergency Shelter & Related Support,Provide Emergency Shelter & Related Support,930A,Contribution From Reserves/Reserve Funds,3790
SHELTERADMIN,"Shelter, Support & Housing Administration",HS-Homeless and Housing First Solutions,HS-Homeless and Housing First Solutions,Provide Emergency Shelter & Related Support,Provide Emergency Shelter & Related Support,750A,Inter-Divisional Recoveries,3769
SHELTERADMIN,"Shelter, Support & Housing Administration",HS-Social Housing System Management,HS-Social Housing System Management,Manage Centralized Social Housing Waiting List,Manage Centralized Social Housing Waiting List,805A,Provincial Subsidies,16643794
SHELTERADMIN,"Shelter, Support & Housing Administration",HS-Social Housing System Management,HS-Social Housing System Management,Manage Centralized Social Housing Waiting List,Manage Centralized Social Housing Waiting List,930A,Contribution From Reserves/Reserve Funds,164528
SHELTERADMIN,"Shelter, Support & Housing Administration",HS-Social Housing System Management,HS-Social Housing System Management,Manage Centralized Social Housing Waiting List,Manage Centralized Social Housing Waiting List,920A,Transfers From Capital,117188
SHELTERADMIN,"Shelter, Support & Housing Administration",HS-Social Housing System Management,HS-Social Housing System Management,Manage New Affordable Housing/Other Non Subsidized Programs,Manage New Affordable Housing/Other Non Subsidized Programs,805A,Provincial Subsidies,54724042
SHELTERADMIN,"Shelter, Support & Housing Administration",HS-Social Housing System Management,HS-Social Housing System Management,Manage New Affordable Housing/Other Non Subsidized Programs,Manage New Affordable Housing/Other Non Subsidized Programs,930A,Contribution From Reserves/Reserve Funds,19004945
SHELTERADMIN,"Shelter, Support & Housing Administration",HS-Social Housing System Management,HS-Social Housing System Management,Manage New Affordable Housing/Other Non Subsidized Programs,Manage New Affordable Housing/Other Non Subsidized Programs,920A,Transfers From Capital,148604
SHELTERADMIN,"Shelter, Support & Housing Administration",HS-Social Housing System Management,HS-Social Housing System Management,Manage New Affordable Housing/Other Non Subsidized Programs,Manage New Affordable Housing/Other Non Subsidized Programs,750A,Inter-Divisional Recoveries,1238
SHELTERADMIN,"Shelter, Support & Housing Administration",HS-Social Housing System Management,HS-Social Housing System Management,Manage Rent Subsidies & Housing Allowances,Manage Rent Subsidies & Housing Allowances,805A,Provincial Subsidies,37871237
SHELTERADMIN,"Shelter, Support & Housing Administration",HS-Social Housing System Management,HS-Social Housing System Management,Manage Rent Subsidies & Housing Allowances,Manage Rent Subsidies & Housing Allowances,810A,Federal Subsidies,25624571
SHELTERADMIN,"Shelter, Support & Housing Administration",HS-Social Housing System Management,HS-Social Housing System Management,Manage Rent Subsidies & Housing Allowances,Manage Rent Subsidies & Housing Allowances,930A,Contribution From Reserves/Reserve Funds,377942
SHELTERADMIN,"Shelter, Support & Housing Administration",HS-Social Housing System Management,HS-Social Housing System Management,Manage Rent Subsidies & Housing Allowances,Manage Rent Subsidies & Housing Allowances,920A,Transfers From Capital,148604
