Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Administration,200A,Materials & Supplies,Expenses,(976)
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Administration,300A,Equipment,Expenses,9439
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Administration,400A,Service And Rent,Expenses,359088
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Administration,510A,Contribution To Reserves/Reserve Funds,Expenses,2441
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Administration,650A,Other Expenditures,Expenses,16000
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Administration,700A,Inter-Divisional Charges,Expenses,27098
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Management Reporting,100A,Salaries And Benefits,Expenses,1797115
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Management Reporting,200A,Materials & Supplies,Expenses,3957
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Management Reporting,300A,Equipment,Expenses,3487
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Management Reporting,400A,Service And Rent,Expenses,17101
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Management Reporting,510A,Contribution To Reserves/Reserve Funds,Expenses,1743
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Management Reporting,650A,Other Expenditures,Expenses,4800
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Management Reporting,700A,Inter-Divisional Charges,Expenses,17453
Office of the Treasurer,RS-Parking Ticket,RS-Parking Ticket Processing,100A,Salaries And Benefits,Expenses,1169657
Office of the Treasurer,RS-Parking Ticket,RS-Parking Ticket Processing,200A,Materials & Supplies,Expenses,5915
Office of the Treasurer,RS-Parking Ticket,RS-Parking Ticket Processing,300A,Equipment,Expenses,5327
Office of the Treasurer,RS-Parking Ticket,RS-Parking Ticket Processing,400A,Service And Rent,Expenses,1456879
Office of the Treasurer,RS-Parking Ticket,RS-Parking Ticket Processing,650A,Other Expenditures,Expenses,992600
Office of the Treasurer,RS-Parking Ticket,RS-Parking Ticket Processing,700A,Inter-Divisional Charges,Expenses,314095
Office of the Treasurer,RS-Property Tax Billing,RS-Appeals Processing,100A,Salaries And Benefits,Expenses,1332765
Office of the Treasurer,RS-Property Tax Billing,RS-Appeals Processing,200A,Materials & Supplies,Expenses,4707
Office of the Treasurer,RS-Property Tax Billing,RS-Appeals Processing,300A,Equipment,Expenses,2131
Office of the Treasurer,RS-Property Tax Billing,RS-Appeals Processing,400A,Service And Rent,Expenses,16032
Office of the Treasurer,RS-Property Tax Billing,RS-Appeals Processing,700A,Inter-Divisional Charges,Expenses,53627
Office of the Treasurer,RS-Property Tax Billing,RS-Apportionments of Property Tax,100A,Salaries And Benefits,Expenses,193234
Office of the Treasurer,RS-Property Tax Billing,RS-Apportionments of Property Tax,200A,Materials & Supplies,Expenses,1031
Office of the Treasurer,RS-Property Tax Billing,RS-Apportionments of Property Tax,300A,Equipment,Expenses,533
Office of the Treasurer,RS-Property Tax Billing,RS-Apportionments of Property Tax,400A,Service And Rent,Expenses,3239
Office of the Treasurer,RS-Property Tax Billing,RS-Apportionments of Property Tax,700A,Inter-Divisional Charges,Expenses,10476
Office of the Treasurer,RS-Property Tax Billing,RS-Property Assessment Reviews,100A,Salaries And Benefits,Expenses,1020829
Office of the Treasurer,RS-Property Tax Billing,RS-Property Assessment Reviews,200A,Materials & Supplies,Expenses,2811
Office of the Treasurer,RS-Property Tax Billing,RS-Property Assessment Reviews,300A,Equipment,Expenses,1598
Office of the Treasurer,RS-Property Tax Billing,RS-Property Assessment Reviews,400A,Service And Rent,Expenses,18455
Office of the Treasurer,RS-Property Tax Billing,RS-Property Assessment Reviews,700A,Inter-Divisional Charges,Expenses,381068
Office of the Treasurer,RS-Property Tax Billing,RS-Property Tax & Payment in Lieu of Tax Billing,100A,Salaries And Benefits,Expenses,1110631
Office of the Treasurer,RS-Property Tax Billing,RS-Property Tax & Payment in Lieu of Tax Billing,200A,Materials & Supplies,Expenses,5285
Office of the Treasurer,RS-Property Tax Billing,RS-Property Tax & Payment in Lieu of Tax Billing,300A,Equipment,Expenses,3729
Office of the Treasurer,RS-Property Tax Billing,RS-Property Tax & Payment in Lieu of Tax Billing,400A,Service And Rent,Expenses,1462492
Office of the Treasurer,RS-Property Tax Billing,RS-Property Tax & Payment in Lieu of Tax Billing,700A,Inter-Divisional Charges,Expenses,93712
Office of the Treasurer,RS-Property Tax Billing,RS-Rebate & Deferral Programs,100A,Salaries And Benefits,Expenses,1400391
Office of the Treasurer,RS-Property Tax Billing,RS-Rebate & Deferral Programs,200A,Materials & Supplies,Expenses,5011
Office of the Treasurer,RS-Property Tax Billing,RS-Rebate & Deferral Programs,300A,Equipment,Expenses,2131
Office of the Treasurer,RS-Property Tax Billing,RS-Rebate & Deferral Programs,400A,Service And Rent,Expenses,316802
Office of the Treasurer,RS-Property Tax Billing,RS-Rebate & Deferral Programs,700A,Inter-Divisional Charges,Expenses,54648
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Arrears Collections,100A,Salaries And Benefits,Expenses,1943112
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Arrears Collections,200A,Materials & Supplies,Expenses,7499
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Arrears Collections,300A,Equipment,Expenses,4262
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Arrears Collections,400A,Service And Rent,Expenses,799033
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Arrears Collections,650A,Other Expenditures,Expenses,50000
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Arrears Collections,700A,Inter-Divisional Charges,Expenses,142483
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Municipal Land Transfer Tax,100A,Salaries And Benefits,Expenses,643200
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Municipal Land Transfer Tax,200A,Materials & Supplies,Expenses,21749
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Municipal Land Transfer Tax,300A,Equipment,Expenses,4138
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Municipal Land Transfer Tax,400A,Service And Rent,Expenses,492701
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Municipal Land Transfer Tax,700A,Inter-Divisional Charges,Expenses,159454
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Payment Processing & Collection,100A,Salaries And Benefits,Expenses,1620522
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Payment Processing & Collection,200A,Materials & Supplies,Expenses,11884
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Payment Processing & Collection,300A,Equipment,Expenses,3729
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Payment Processing & Collection,400A,Service And Rent,Expenses,171035
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Payment Processing & Collection,650A,Other Expenditures,Expenses,279529
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Payment Processing & Collection,700A,Inter-Divisional Charges,Expenses,58039
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Refund Processing,100A,Salaries And Benefits,Expenses,872943
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Refund Processing,200A,Materials & Supplies,Expenses,2420
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Refund Processing,300A,Equipment,Expenses,1066
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Refund Processing,400A,Service And Rent,Expenses,7765
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Refund Processing,700A,Inter-Divisional Charges,Expenses,16382
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Revenue Accounting,100A,Salaries And Benefits,Expenses,1701299
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Revenue Accounting,200A,Materials & Supplies,Expenses,5522
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Revenue Accounting,300A,Equipment,Expenses,2131
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Revenue Accounting,400A,Service And Rent,Expenses,14809
Office of the Treasurer,RS-Revenue Accounting & Collection,RS-Revenue Accounting,700A,Inter-Divisional Charges,Expenses,32249
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Contact Centre,100A,Salaries And Benefits,Expenses,5189837
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Contact Centre,200A,Materials & Supplies,Expenses,16256
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Contact Centre,300A,Equipment,Expenses,6393
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Contact Centre,400A,Service And Rent,Expenses,65413
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Contact Centre,700A,Inter-Divisional Charges,Expenses,99518
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Counter Operations,100A,Salaries And Benefits,Expenses,3513871
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Counter Operations,200A,Materials & Supplies,Expenses,14149
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Counter Operations,300A,Equipment,Expenses,4794
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Counter Operations,400A,Service And Rent,Expenses,33710
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Revenue Services Counter Operations,700A,Inter-Divisional Charges,Expenses,128113
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Tax / Utility Account Administration,100A,Salaries And Benefits,Expenses,1923478
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Tax / Utility Account Administration,200A,Materials & Supplies,Expenses,5570
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Tax / Utility Account Administration,300A,Equipment,Expenses,2131
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Tax / Utility Account Administration,400A,Service And Rent,Expenses,23842
Office of the Treasurer,"RS-Tax, Utility & Parking Ticket Client Services",RS-Tax / Utility Account Administration,700A,Inter-Divisional Charges,Expenses,32691
Office of the Treasurer,RS-Utility Billing,RS-Meter Reading Operations,100A,Salaries And Benefits,Expenses,941506
Office of the Treasurer,RS-Utility Billing,RS-Meter Reading Operations,200A,Materials & Supplies,Expenses,7156
Office of the Treasurer,RS-Utility Billing,RS-Meter Reading Operations,300A,Equipment,Expenses,5455
Office of the Treasurer,RS-Utility Billing,RS-Meter Reading Operations,400A,Service And Rent,Expenses,295468
Office of the Treasurer,RS-Utility Billing,RS-Meter Reading Operations,700A,Inter-Divisional Charges,Expenses,151712
Office of the Treasurer,RS-Utility Billing,RS-Solid Waste Billings,100A,Salaries And Benefits,Expenses,393145
Office of the Treasurer,RS-Utility Billing,RS-Solid Waste Billings,200A,Materials & Supplies,Expenses,992
Office of the Treasurer,RS-Utility Billing,RS-Solid Waste Billings,300A,Equipment,Expenses,1065
Office of the Treasurer,RS-Utility Billing,RS-Solid Waste Billings,400A,Service And Rent,Expenses,6875
Office of the Treasurer,RS-Utility Billing,RS-Solid Waste Billings,700A,Inter-Divisional Charges,Expenses,131092
Office of the Treasurer,RS-Utility Billing,RS-Water Billings,100A,Salaries And Benefits,Expenses,1305416
Office of the Treasurer,RS-Utility Billing,RS-Water Billings,200A,Materials & Supplies,Expenses,8355
Office of the Treasurer,RS-Utility Billing,RS-Water Billings,300A,Equipment,Expenses,14388
Office of the Treasurer,RS-Utility Billing,RS-Water Billings,400A,Service And Rent,Expenses,1260260
Office of the Treasurer,RS-Utility Billing,RS-Water Billings,700A,Inter-Divisional Charges,Expenses,56039
"Parks, Forestry & Recreation",PR-Community Recreation,Community Development,100A,Salaries And Benefits,Expenses,13066821
"Parks, Forestry & Recreation",PR-Community Recreation,Community Development,200A,Materials & Supplies,Expenses,1706037
"Parks, Forestry & Recreation",PR-Community Recreation,Community Development,300A,Equipment,Expenses,268130
"Parks, Forestry & Recreation",PR-Community Recreation,Community Development,400A,Service And Rent,Expenses,2364048
"Parks, Forestry & Recreation",PR-Community Recreation,Community Development,510A,Contribution To Reserves/Reserve Funds,Expenses,253130
"Parks, Forestry & Recreation",PR-Community Recreation,Community Development,650A,Other Expenditures,Expenses,8888120
"Parks, Forestry & Recreation",PR-Community Recreation,Community Development,700A,Inter-Divisional Charges,Expenses,436030
"Parks, Forestry & Recreation",PR-Community Recreation,Instructional Recreation Programs,100A,Salaries And Benefits,Expenses,60169411
"Parks, Forestry & Recreation",PR-Community Recreation,Instructional Recreation Programs,200A,Materials & Supplies,Expenses,6224556
"Parks, Forestry & Recreation",PR-Community Recreation,Instructional Recreation Programs,300A,Equipment,Expenses,475679
"Parks, Forestry & Recreation",PR-Community Recreation,Instructional Recreation Programs,400A,Service And Rent,Expenses,11381487
"Parks, Forestry & Recreation",PR-Community Recreation,Instructional Recreation Programs,510A,Contribution To Reserves/Reserve Funds,Expenses,741925
"Parks, Forestry & Recreation",PR-Community Recreation,Instructional Recreation Programs,650A,Other Expenditures,Expenses,191221
"Parks, Forestry & Recreation",PR-Community Recreation,Instructional Recreation Programs,700A,Inter-Divisional Charges,Expenses,1315661
"Parks, Forestry & Recreation",PR-Community Recreation,Leisure Recreation Programs,100A,Salaries And Benefits,Expenses,36496213
"Parks, Forestry & Recreation",PR-Community Recreation,Leisure Recreation Programs,200A,Materials & Supplies,Expenses,5907131
"Parks, Forestry & Recreation",PR-Community Recreation,Leisure Recreation Programs,300A,Equipment,Expenses,312458
"Parks, Forestry & Recreation",PR-Community Recreation,Leisure Recreation Programs,400A,Service And Rent,Expenses,4485455
"Parks, Forestry & Recreation",PR-Community Recreation,Leisure Recreation Programs,510A,Contribution To Reserves/Reserve Funds,Expenses,499776
"Parks, Forestry & Recreation",PR-Community Recreation,Leisure Recreation Programs,650A,Other Expenditures,Expenses,127586
"Parks, Forestry & Recreation",PR-Community Recreation,Leisure Recreation Programs,700A,Inter-Divisional Charges,Expenses,1143188
"Parks, Forestry & Recreation",PR-Community Recreation,Permitted Activities & Recration Facilities,100A,Salaries And Benefits,Expenses,33530777
"Parks, Forestry & Recreation",PR-Community Recreation,Permitted Activities & Recration Facilities,200A,Materials & Supplies,Expenses,8047440
"Parks, Forestry & Recreation",PR-Community Recreation,Permitted Activities & Recration Facilities,300A,Equipment,Expenses,278842
"Parks, Forestry & Recreation",PR-Community Recreation,Permitted Activities & Recration Facilities,400A,Service And Rent,Expenses,7781894
"Parks, Forestry & Recreation",PR-Community Recreation,Permitted Activities & Recration Facilities,510A,Contribution To Reserves/Reserve Funds,Expenses,1046640
"Parks, Forestry & Recreation",PR-Community Recreation,Permitted Activities & Recration Facilities,650A,Other Expenditures,Expenses,485140
"Parks, Forestry & Recreation",PR-Community Recreation,Permitted Activities & Recration Facilities,700A,Inter-Divisional Charges,Expenses,6049308
"Parks, Forestry & Recreation",PR-Community Recreation,Recreation & Facilities Planning & Development,100A,Salaries And Benefits,Expenses,12741590
"Parks, Forestry & Recreation",PR-Community Recreation,Recreation & Facilities Planning & Development,200A,Materials & Supplies,Expenses,96769
"Parks, Forestry & Recreation",PR-Community Recreation,Recreation & Facilities Planning & Development,300A,Equipment,Expenses,54118
"Parks, Forestry & Recreation",PR-Community Recreation,Recreation & Facilities Planning & Development,400A,Service And Rent,Expenses,437862
"Parks, Forestry & Recreation",PR-Community Recreation,Recreation & Facilities Planning & Development,510A,Contribution To Reserves/Reserve Funds,Expenses,43835
"Parks, Forestry & Recreation",PR-Community Recreation,Recreation & Facilities Planning & Development,650A,Other Expenditures,Expenses,-53997
"Parks, Forestry & Recreation",PR-Community Recreation,Recreation & Facilities Planning & Development,700A,Inter-Divisional Charges,Expenses,223600
"Parks, Forestry & Recreation",PR-Parks,Beach Access,100A,Salaries And Benefits,Expenses,2308578
"Parks, Forestry & Recreation",PR-Parks,Beach Access,200A,Materials & Supplies,Expenses,143894
"Parks, Forestry & Recreation",PR-Parks,Beach Access,300A,Equipment,Expenses,26536
"Parks, Forestry & Recreation",PR-Parks,Beach Access,400A,Service And Rent,Expenses,99811
"Parks, Forestry & Recreation",PR-Parks,Beach Access,510A,Contribution To Reserves/Reserve Funds,Expenses,342445
"Parks, Forestry & Recreation",PR-Parks,Beach Access,650A,Other Expenditures,Expenses,2
"Parks, Forestry & Recreation",PR-Parks,Beach Access,700A,Inter-Divisional Charges,Expenses,91227
"Parks, Forestry & Recreation",PR-Parks,Parks Planning & Development,100A,Salaries And Benefits,Expenses,11821382
"Parks, Forestry & Recreation",PR-Parks,Parks Planning & Development,200A,Materials & Supplies,Expenses,371893
"Parks, Forestry & Recreation",PR-Parks,Parks Planning & Development,300A,Equipment,Expenses,46920
"Parks, Forestry & Recreation",PR-Parks,Parks Planning & Development,400A,Service And Rent,Expenses,799044
"Parks, Forestry & Recreation",PR-Parks,Parks Planning & Development,510A,Contribution To Reserves/Reserve Funds,Expenses,547932
"Parks, Forestry & Recreation",PR-Parks,Parks Planning & Development,650A,Other Expenditures,Expenses,81048
"Parks, Forestry & Recreation",PR-Parks,Parks Planning & Development,700A,Inter-Divisional Charges,Expenses,189093
"Parks, Forestry & Recreation",PR-Parks,"Plant Production, Greenhouses, Comm Gardens & Conservatories",100A,Salaries And Benefits,Expenses,3134565
"Parks, Forestry & Recreation",PR-Parks,"Plant Production, Greenhouses, Comm Gardens & Conservatories",200A,Materials & Supplies,Expenses,1048651
"Parks, Forestry & Recreation",PR-Parks,"Plant Production, Greenhouses, Comm Gardens & Conservatories",300A,Equipment,Expenses,56859
"Parks, Forestry & Recreation",PR-Parks,"Plant Production, Greenhouses, Comm Gardens & Conservatories",400A,Service And Rent,Expenses,343825
"Parks, Forestry & Recreation",PR-Parks,"Plant Production, Greenhouses, Comm Gardens & Conservatories",510A,Contribution To Reserves/Reserve Funds,Expenses,351296
"Parks, Forestry & Recreation",PR-Parks,"Plant Production, Greenhouses, Comm Gardens & Conservatories",650A,Other Expenditures,Expenses,240014
"Parks, Forestry & Recreation",PR-Parks,"Plant Production, Greenhouses, Comm Gardens & Conservatories",700A,Inter-Divisional Charges,Expenses,82200
"Parks, Forestry & Recreation",PR-Parks,PR-Parks Access,100A,Salaries And Benefits,Expenses,78670681
"Parks, Forestry & Recreation",PR-Parks,PR-Parks Access,200A,Materials & Supplies,Expenses,11826456
"Parks, Forestry & Recreation",PR-Parks,PR-Parks Access,300A,Equipment,Expenses,931324
"Parks, Forestry & Recreation",PR-Parks,PR-Parks Access,400A,Service And Rent,Expenses,7326466
"Parks, Forestry & Recreation",PR-Parks,PR-Parks Access,510A,Contribution To Reserves/Reserve Funds,Expenses,5514438
"Parks, Forestry & Recreation",PR-Parks,PR-Parks Access,650A,Other Expenditures,Expenses,2271
"Parks, Forestry & Recreation",PR-Parks,PR-Parks Access,700A,Inter-Divisional Charges,Expenses,9446559
"Parks, Forestry & Recreation",PR-Parks,Ravines & Watercourses,100A,Salaries And Benefits,Expenses,866813
"Parks, Forestry & Recreation",PR-Parks,Ravines & Watercourses,200A,Materials & Supplies,Expenses,26309
"Parks, Forestry & Recreation",PR-Parks,Ravines & Watercourses,300A,Equipment,Expenses,7912
"Parks, Forestry & Recreation",PR-Parks,Ravines & Watercourses,400A,Service And Rent,Expenses,26692
"Parks, Forestry & Recreation",PR-Parks,Ravines & Watercourses,700A,Inter-Divisional Charges,Expenses,69695
"Parks, Forestry & Recreation",PR-Parks,Toronto Island Ferry Operations,100A,Salaries And Benefits,Expenses,5710527
"Parks, Forestry & Recreation",PR-Parks,Toronto Island Ferry Operations,200A,Materials & Supplies,Expenses,613268
"Parks, Forestry & Recreation",PR-Parks,Toronto Island Ferry Operations,300A,Equipment,Expenses,11555
"Parks, Forestry & Recreation",PR-Parks,Toronto Island Ferry Operations,400A,Service And Rent,Expenses,382971
"Parks, Forestry & Recreation",PR-Parks,Toronto Island Ferry Operations,510A,Contribution To Reserves/Reserve Funds,Expenses,1055077
"Parks, Forestry & Recreation",PR-Parks,Toronto Island Ferry Operations,650A,Other Expenditures,Expenses,49700
"Parks, Forestry & Recreation",PR-Parks,Toronto Island Ferry Operations,700A,Inter-Divisional Charges,Expenses,441756
"Parks, Forestry & Recreation",PR-Parks,Zoo & Farm Attractions,100A,Salaries And Benefits,Expenses,1116621
"Parks, Forestry & Recreation",PR-Parks,Zoo & Farm Attractions,200A,Materials & Supplies,Expenses,218347
"Parks, Forestry & Recreation",PR-Parks,Zoo & Farm Attractions,300A,Equipment,Expenses,2271
"Parks, Forestry & Recreation",PR-Parks,Zoo & Farm Attractions,400A,Service And Rent,Expenses,51058
"Parks, Forestry & Recreation",PR-Parks,Zoo & Farm Attractions,510A,Contribution To Reserves/Reserve Funds,Expenses,308
"Parks, Forestry & Recreation",PR-Parks,Zoo & Farm Attractions,650A,Other Expenditures,Expenses,14
"Parks, Forestry & Recreation",PR-Parks,Zoo & Farm Attractions,700A,Inter-Divisional Charges,Expenses,86120
"Parks, Forestry & Recreation",PR-Urban Forestry,Tree Care & Maintenance,100A,Salaries And Benefits,Expenses,19865365
"Parks, Forestry & Recreation",PR-Urban Forestry,Tree Care & Maintenance,200A,Materials & Supplies,Expenses,1281871
"Parks, Forestry & Recreation",PR-Urban Forestry,Tree Care & Maintenance,300A,Equipment,Expenses,288522
"Parks, Forestry & Recreation",PR-Urban Forestry,Tree Care & Maintenance,400A,Service And Rent,Expenses,24378305
"Parks, Forestry & Recreation",PR-Urban Forestry,Tree Care & Maintenance,510A,Contribution To Reserves/Reserve Funds,Expenses,464720
"Parks, Forestry & Recreation",PR-Urban Forestry,Tree Care & Maintenance,650A,Other Expenditures,Expenses,188
"Parks, Forestry & Recreation",PR-Urban Forestry,Tree Care & Maintenance,700A,Inter-Divisional Charges,Expenses,2046138
"Parks, Forestry & Recreation",PR-Urban Forestry,Tree Planting,100A,Salaries And Benefits,Expenses,4219053
"Parks, Forestry & Recreation",PR-Urban Forestry,Tree Planting,200A,Materials & Supplies,Expenses,941425
"Parks, Forestry & Recreation",PR-Urban Forestry,Tree Planting,300A,Equipment,Expenses,12383
"Parks, Forestry & Recreation",PR-Urban Forestry,Tree Planting,400A,Service And Rent,Expenses,8886924
"Parks, Forestry & Recreation",PR-Urban Forestry,Tree Planting,510A,Contribution To Reserves/Reserve Funds,Expenses,92944
"Parks, Forestry & Recreation",PR-Urban Forestry,Tree Planting,650A,Other Expenditures,Expenses,112
"Parks, Forestry & Recreation",PR-Urban Forestry,Tree Planting,700A,Inter-Divisional Charges,Expenses,146366
"Parks, Forestry & Recreation",PR-Urban Forestry,Tree Protection,100A,Salaries And Benefits,Expenses,5061178
"Parks, Forestry & Recreation",PR-Urban Forestry,Tree Protection,200A,Materials & Supplies,Expenses,52947
"Parks, Forestry & Recreation",PR-Urban Forestry,Tree Protection,300A,Equipment,Expenses,13423
"Parks, Forestry & Recreation",PR-Urban Forestry,Tree Protection,400A,Service And Rent,Expenses,34231
"Parks, Forestry & Recreation",PR-Urban Forestry,Tree Protection,510A,Contribution To Reserves/Reserve Funds,Expenses,61963
"Parks, Forestry & Recreation",PR-Urban Forestry,Tree Protection,650A,Other Expenditures,Expenses,3400
"Parks, Forestry & Recreation",PR-Urban Forestry,Tree Protection,700A,Inter-Divisional Charges,Expenses,94830
"Parks, Forestry & Recreation",PR-Urban Forestry,Urban Forestry Planning & Development,100A,Salaries And Benefits,Expenses,3510747
"Parks, Forestry & Recreation",PR-Urban Forestry,Urban Forestry Planning & Development,200A,Materials & Supplies,Expenses,19297
"Parks, Forestry & Recreation",PR-Urban Forestry,Urban Forestry Planning & Development,300A,Equipment,Expenses,15206
"Parks, Forestry & Recreation",PR-Urban Forestry,Urban Forestry Planning & Development,400A,Service And Rent,Expenses,101942
"Parks, Forestry & Recreation",PR-Urban Forestry,Urban Forestry Planning & Development,510A,Contribution To Reserves/Reserve Funds,Expenses,138809
"Parks, Forestry & Recreation",PR-Urban Forestry,Urban Forestry Planning & Development,650A,Other Expenditures,Expenses,23699
"Parks, Forestry & Recreation",PR-Urban Forestry,Urban Forestry Planning & Development,700A,Inter-Divisional Charges,Expenses,81191
"Policy, Planning, Finance & Administration",Corporate Leadership,Corporate Leadership,100A,Salaries And Benefits,Expenses,766614
"Policy, Planning, Finance & Administration",Corporate Leadership,Corporate Leadership,200A,Materials & Supplies,Expenses,2213
"Policy, Planning, Finance & Administration",Corporate Leadership,Corporate Leadership,300A,Equipment,Expenses,2000
"Policy, Planning, Finance & Administration",Corporate Leadership,Corporate Leadership,400A,Service And Rent,Expenses,20600
"Policy, Planning, Finance & Administration",Organizational Effectiveness,Organizational Effectiveness,100A,Salaries And Benefits,Expenses,1941231
"Policy, Planning, Finance & Administration",Organizational Effectiveness,Organizational Effectiveness,200A,Materials & Supplies,Expenses,1039
"Policy, Planning, Finance & Administration",Organizational Effectiveness,Organizational Effectiveness,300A,Equipment,Expenses,750
"Policy, Planning, Finance & Administration",Organizational Effectiveness,Organizational Effectiveness,400A,Service And Rent,Expenses,5592
"Policy, Planning, Finance & Administration",Organizational Effectiveness,Organizational Effectiveness,700A,Inter-Divisional Charges,Expenses,234577
"Policy, Planning, Finance & Administration",PA-Emergency Management,Emergency Management Program Development & Response,100A,Salaries And Benefits,Expenses,2353134
"Policy, Planning, Finance & Administration",PA-Emergency Management,Emergency Management Program Development & Response,200A,Materials & Supplies,Expenses,37874
"Policy, Planning, Finance & Administration",PA-Emergency Management,Emergency Management Program Development & Response,300A,Equipment,Expenses,160000
"Policy, Planning, Finance & Administration",PA-Emergency Management,Emergency Management Program Development & Response,400A,Service And Rent,Expenses,203970
"Policy, Planning, Finance & Administration",PA-Emergency Management,Emergency Management Program Development & Response,510A,Contribution To Reserves/Reserve Funds,Expenses,22455
"Policy, Planning, Finance & Administration",PA-Emergency Management,Emergency Management Program Development & Response,700A,Inter-Divisional Charges,Expenses,279309
"Policy, Planning, Finance & Administration",PA-Financial Management,Budget Planning & coordination,100A,Salaries And Benefits,Expenses,2018255
"Policy, Planning, Finance & Administration",PA-Financial Management,Budget Planning & coordination,200A,Materials & Supplies,Expenses,439
"Policy, Planning, Finance & Administration",PA-Financial Management,Budget Planning & coordination,300A,Equipment,Expenses,2900
"Policy, Planning, Finance & Administration",PA-Financial Management,Budget Planning & coordination,400A,Service And Rent,Expenses,16658
"Policy, Planning, Finance & Administration",PA-Financial Management,Financial Transaction & Payment Processing,100A,Salaries And Benefits,Expenses,5725898
"Policy, Planning, Finance & Administration",PA-Financial Management,Financial Transaction & Payment Processing,200A,Materials & Supplies,Expenses,2357
"Policy, Planning, Finance & Administration",PA-Financial Management,Financial Transaction & Payment Processing,300A,Equipment,Expenses,19000
"Policy, Planning, Finance & Administration",PA-Financial Management,Financial Transaction & Payment Processing,400A,Service And Rent,Expenses,52877
"Policy, Planning, Finance & Administration",PA-Program Support,Complement Management & Reporting,100A,Salaries And Benefits,Expenses,554827
"Policy, Planning, Finance & Administration",PA-Program Support,Complement Management & Reporting,200A,Materials & Supplies,Expenses,351
"Policy, Planning, Finance & Administration",PA-Program Support,Complement Management & Reporting,300A,Equipment,Expenses,1225
"Policy, Planning, Finance & Administration",PA-Program Support,Complement Management & Reporting,400A,Service And Rent,Expenses,2263
"Policy, Planning, Finance & Administration",PA-Program Support,General Administration,100A,Salaries And Benefits,Expenses,1544565
"Policy, Planning, Finance & Administration",PA-Program Support,General Administration,200A,Materials & Supplies,Expenses,821378
"Policy, Planning, Finance & Administration",PA-Program Support,General Administration,300A,Equipment,Expenses,15118
"Policy, Planning, Finance & Administration",PA-Program Support,General Administration,400A,Service And Rent,Expenses,196733
"Policy, Planning, Finance & Administration",PA-Program Support,General Administration,510A,Contribution To Reserves/Reserve Funds,Expenses,103266
