Office of the Chief Financial Officer,FPD-Financial Reporting & Control,FPD-Financial Reporting & Control,Inter-Divisional Recoveries,750A,Revenues,"(219,521)"
Office of the Chief Financial Officer,FPD-Financial Reporting & Control,FPD-Financial Reporting & Control,Materials & Supplies,200A,Expenses,"6,341"
Office of the Chief Financial Officer,FPD-Financial Reporting & Control,FPD-Financial Reporting & Control,Salaries And Benefits,100A,Expenses,"2,137,148"
Office of the Chief Financial Officer,FPD-Financial Reporting & Control,FPD-Financial Reporting & Control,Service And Rent,400A,Expenses,"27,022"
Office of the Chief Financial Officer,FPD-Financial Reporting & Control,FPD-Financial Reporting & Control,Transfers From Capital,920A,Revenues,"(288,793)"
Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,Contribution To Reserves/Reserve Funds,510A,Expenses,"1,578"
Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,Equipment,300A,Expenses,280
Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,Inter-Divisional Charges,700A,Expenses,600
Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,Materials & Supplies,200A,Expenses,"7,517"
Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,Salaries And Benefits,100A,Expenses,"1,036,130"
Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,Office of the Lobbyist Registrar,Service And Rent,400A,Expenses,"78,000"
Office of the Ombudsman,Office of the Ombudsman,Office of the Ombudsman,Contribution To Reserves/Reserve Funds,510A,Expenses,"2,082"
Office of the Ombudsman,Office of the Ombudsman,Office of the Ombudsman,Equipment,300A,Expenses,"13,468"
Office of the Ombudsman,Office of the Ombudsman,Office of the Ombudsman,Inter-Divisional Charges,700A,Expenses,"11,800"
Office of the Ombudsman,Office of the Ombudsman,Office of the Ombudsman,Materials & Supplies,200A,Expenses,"12,569"
Office of the Ombudsman,Office of the Ombudsman,Office of the Ombudsman,Salaries And Benefits,100A,Expenses,"1,493,782"
Office of the Ombudsman,Office of the Ombudsman,Office of the Ombudsman,Service And Rent,400A,Expenses,"221,685"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial & System Control,Contribution To Reserves/Reserve Funds,510A,Expenses,"1,107"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial & System Control,Equipment,300A,Expenses,"1,179"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial & System Control,Inter-Divisional Charges,700A,Expenses,"13,907"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial & System Control,Inter-Divisional Recoveries,750A,Revenues,"(69,070)"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial & System Control,Materials & Supplies,200A,Expenses,"9,874"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial & System Control,Salaries And Benefits,100A,Expenses,"1,638,268"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial & System Control,Service And Rent,400A,Expenses,"67,164"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial & System Control,Sundry and Other Revenues,940A,Revenues,"(12,300)"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial & System Control,Transfers From Capital,920A,Revenues,"(31,500)"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial Statement Preparation,Contribution To Reserves/Reserve Funds,510A,Expenses,"25,259"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial Statement Preparation,Inter-Divisional Charges,700A,Expenses,"8,614"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial Statement Preparation,Inter-Divisional Recoveries,750A,Revenues,"(161,350)"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial Statement Preparation,Materials & Supplies,200A,Expenses,"5,527"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial Statement Preparation,Salaries And Benefits,100A,Expenses,"1,674,910"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Financial Statement Preparation,Service And Rent,400A,Expenses,"68,392"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Management Reporting,Contribution To Reserves/Reserve Funds,510A,Expenses,"1,107"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Management Reporting,Equipment,300A,Expenses,"1,004"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Management Reporting,Inter-Divisional Charges,700A,Expenses,"10,961"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Management Reporting,Inter-Divisional Recoveries,750A,Revenues,"(75,720)"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Management Reporting,Materials & Supplies,200A,Expenses,"5,871"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Management Reporting,Salaries And Benefits,100A,Expenses,"1,319,707"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Management Reporting,Service And Rent,400A,Expenses,"45,846"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Management Reporting,Transfers From Capital,920A,Revenues,"(13,500)"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Provincial & Federal Reports Submission,Contribution To Reserves/Reserve Funds,510A,Expenses,"2,215"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Provincial & Federal Reports Submission,Inter-Divisional Recoveries,750A,Revenues,"(30,240)"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Provincial & Federal Reports Submission,Materials & Supplies,200A,Expenses,62
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Provincial & Federal Reports Submission,Salaries And Benefits,100A,Expenses,"145,299"
Office of the Treasurer,ASD-Financial Reporting & Control,ASD-Provincial & Federal Reports Submission,Service And Rent,400A,Expenses,"6,550"
Office of the Treasurer,ASD-Payment Processing,ASD-Accounts Payable Processing,Equipment,300A,Expenses,117
Office of the Treasurer,ASD-Payment Processing,ASD-Accounts Payable Processing,Inter-Divisional Charges,700A,Expenses,"121,968"
Office of the Treasurer,ASD-Payment Processing,ASD-Accounts Payable Processing,Inter-Divisional Recoveries,750A,Revenues,"(282,116)"
Office of the Treasurer,ASD-Payment Processing,ASD-Accounts Payable Processing,Materials & Supplies,200A,Expenses,881
Office of the Treasurer,ASD-Payment Processing,ASD-Accounts Payable Processing,Other Expenditures,650A,Expenses,"17,603"
Office of the Treasurer,ASD-Payment Processing,ASD-Accounts Payable Processing,Salaries And Benefits,100A,Expenses,"3,925,497"
Office of the Treasurer,ASD-Payment Processing,ASD-Accounts Payable Processing,Service And Rent,400A,Expenses,"84,879"
Office of the Treasurer,ASD-Payment Processing,ASD-Accounts Payable Processing,Sundry and Other Revenues,940A,Revenues,"(512,582)"
Office of the Treasurer,ASD-Payment Processing,ASD-Accounts Payable Processing,Transfers From Capital,920A,Revenues,"(223,737)"
Office of the Treasurer,ASD-Payment Processing,ASD-Accounts Receivable Processing,Materials & Supplies,200A,Expenses,402
Office of the Treasurer,ASD-Payment Processing,ASD-Accounts Receivable Processing,Salaries And Benefits,100A,Expenses,"398,750"
Office of the Treasurer,ASD-Payment Processing,ASD-Accounts Receivable Processing,Service And Rent,400A,Expenses,"2,353"
Office of the Treasurer,ASD-Payment Processing,ASD-Accounts Receivable Processing,Sundry and Other Revenues,940A,Revenues,"(337,700)"
Office of the Treasurer,ASD-Payment Processing,ASD-Accounts Receivable Processing,User Fees & Donations,850A,Revenues,"(8,000)"
Office of the Treasurer,ASD-Payment Processing,ASD-Corporate Banking,Equipment,300A,Expenses,176
Office of the Treasurer,ASD-Payment Processing,ASD-Corporate Banking,Inter-Divisional Charges,700A,Expenses,"3,532"
Office of the Treasurer,ASD-Payment Processing,ASD-Corporate Banking,Materials & Supplies,200A,Expenses,584
Office of the Treasurer,ASD-Payment Processing,ASD-Corporate Banking,Other Expenditures,650A,Expenses,"98,000"
Office of the Treasurer,ASD-Payment Processing,ASD-Corporate Banking,Salaries And Benefits,100A,Expenses,"882,119"
Office of the Treasurer,ASD-Payment Processing,ASD-Corporate Banking,Service And Rent,400A,Expenses,"14,154"
Office of the Treasurer,ASD-Payment Processing,ASD-Corporate Banking,Transfers From Capital,920A,Revenues,"(8,999)"
Office of the Treasurer,ASD-Payment Processing,ASD-PCard Processing,Inter-Divisional Recoveries,750A,Revenues,"(11,504)"
Office of the Treasurer,ASD-Payment Processing,ASD-PCard Processing,Materials & Supplies,200A,Expenses,417
Office of the Treasurer,ASD-Payment Processing,ASD-PCard Processing,Salaries And Benefits,100A,Expenses,"287,001"
Office of the Treasurer,ASD-Payment Processing,ASD-PCard Processing,Service And Rent,400A,Expenses,"3,232"
Office of the Treasurer,ASD-Payment Processing,ASD-PCard Processing,Sundry and Other Revenues,940A,Revenues,"(97,383)"
Office of the Treasurer,ASD-Payment Processing,ASD-PCard Processing,Transfers From Capital,920A,Revenues,"(10,562)"
Office of the Treasurer,ASD-SAP Governance,ASD-SAP Solution Delivery,Salaries And Benefits,100A,Expenses,400
Office of the Treasurer,ASD-Tax & Financial System Support,ASD-SAP Financial Systems Training,Materials & Supplies,200A,Expenses,402
Office of the Treasurer,ASD-Tax & Financial System Support,ASD-SAP Financial Systems Training,Salaries And Benefits,100A,Expenses,"329,313"
Office of the Treasurer,ASD-Tax & Financial System Support,ASD-SAP Financial Systems Training,Service And Rent,400A,Expenses,"1,402"
Office of the Treasurer,ASD-Tax & Financial System Support,ASD-SAP User Support,Equipment,300A,Expenses,352
Office of the Treasurer,ASD-Tax & Financial System Support,ASD-SAP User Support,Materials & Supplies,200A,Expenses,766
Office of the Treasurer,ASD-Tax & Financial System Support,ASD-SAP User Support,Salaries And Benefits,100A,Expenses,"1,008,739"
Office of the Treasurer,ASD-Tax & Financial System Support,ASD-SAP User Support,Service And Rent,400A,Expenses,"22,552"
Office of the Treasurer,ASD-Tax & Financial System Support,ASD-SAP User Support,Transfers From Capital,920A,Revenues,"(191,501)"
Office of the Treasurer,ASD-Tax & Financial System Support,ASD-Tax Advisory & Policy,Inter-Divisional Charges,700A,Expenses,"4,824"
Office of the Treasurer,ASD-Tax & Financial System Support,ASD-Tax Advisory & Policy,Materials & Supplies,200A,Expenses,"2,222"
Office of the Treasurer,ASD-Tax & Financial System Support,ASD-Tax Advisory & Policy,Salaries And Benefits,100A,Expenses,"323,015"
Office of the Treasurer,ASD-Tax & Financial System Support,ASD-Tax Advisory & Policy,Service And Rent,400A,Expenses,"1,730"
Office of the Treasurer,ASD-Tax & Financial System Support,ASD-Tax Advisory & Policy,Sundry and Other Revenues,940A,Revenues,"(252,000)"
Office of the Treasurer,ASD-Tax & Financial System Support,ASD-Tax Advisory & Policy,User Fees & Donations,850A,Revenues,"(1,500)"
Office of the Treasurer,PMM-Materials Management Stores & Distribution,PMM-Materials Management Stores & Distribution,Contribution From Reserves/Reserve Funds,930A,Revenues,"(326,822)"
Office of the Treasurer,PMM-Materials Management Stores & Distribution,PMM-Materials Management Stores & Distribution,Contribution To Reserves/Reserve Funds,510A,Expenses,"47,393"
Office of the Treasurer,PMM-Materials Management Stores & Distribution,PMM-Materials Management Stores & Distribution,Equipment,300A,Expenses,"6,575"
Office of the Treasurer,PMM-Materials Management Stores & Distribution,PMM-Materials Management Stores & Distribution,Inter-Divisional Charges,700A,Expenses,"170,880"
Office of the Treasurer,PMM-Materials Management Stores & Distribution,PMM-Materials Management Stores & Distribution,Inter-Divisional Recoveries,750A,Revenues,"(407,210)"
Office of the Treasurer,PMM-Materials Management Stores & Distribution,PMM-Materials Management Stores & Distribution,Materials & Supplies,200A,Expenses,"19,141"
Office of the Treasurer,PMM-Materials Management Stores & Distribution,PMM-Materials Management Stores & Distribution,Salaries And Benefits,100A,Expenses,"2,756,826"
Office of the Treasurer,PMM-Materials Management Stores & Distribution,PMM-Materials Management Stores & Distribution,Service And Rent,400A,Expenses,"52,046"
Office of the Treasurer,PMM-Materials Management Stores & Distribution,PMM-Materials Management Stores & Distribution,Sundry and Other Revenues,940A,Revenues,"(35,000)"
Office of the Treasurer,PMM-Purchasing,PMM-Purchasing,Contribution From Reserves/Reserve Funds,930A,Revenues,"(300,000)"
Office of the Treasurer,PMM-Purchasing,PMM-Purchasing,Contribution To Reserves/Reserve Funds,510A,Expenses,"28,544"
Office of the Treasurer,PMM-Purchasing,PMM-Purchasing,Equipment,300A,Expenses,"10,034"
Office of the Treasurer,PMM-Purchasing,PMM-Purchasing,Inter-Divisional Charges,700A,Expenses,"20,200"
Office of the Treasurer,PMM-Purchasing,PMM-Purchasing,Inter-Divisional Recoveries,750A,Revenues,"(1,780,173)"
Office of the Treasurer,PMM-Purchasing,PMM-Purchasing,Materials & Supplies,200A,Expenses,"44,837"
Office of the Treasurer,PMM-Purchasing,PMM-Purchasing,Other Expenditures,650A,Expenses,"5,186"
Office of the Treasurer,PMM-Purchasing,PMM-Purchasing,Salaries And Benefits,100A,Expenses,"7,747,599"
Office of the Treasurer,PMM-Purchasing,PMM-Purchasing,Service And Rent,400A,Expenses,"416,000"
Office of the Treasurer,PMM-Purchasing,PMM-Purchasing,Sundry and Other Revenues,940A,Revenues,"(143,084)"
Office of the Treasurer,PMM-Purchasing,PMM-Purchasing,Transfers From Capital,920A,Revenues,"(334,750)"
Office of the Treasurer,PMM-Purchasing,PMM-Purchasing,User Fees & Donations,850A,Revenues,"(520,000)"
Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-3rd Party Payments & Compliance,Contribution To Reserves/Reserve Funds,510A,Expenses,"1,743"
Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-3rd Party Payments & Compliance,Equipment,300A,Expenses,"1,435"
Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-3rd Party Payments & Compliance,Inter-Divisional Charges,700A,Expenses,"10,712"
Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-3rd Party Payments & Compliance,Materials & Supplies,200A,Expenses,"2,121"
Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-3rd Party Payments & Compliance,Other Expenditures,650A,Expenses,"1,280"
Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-3rd Party Payments & Compliance,Salaries And Benefits,100A,Expenses,"541,169"
Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-3rd Party Payments & Compliance,Service And Rent,400A,Expenses,"25,312"
Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-Benefit & Pension Management Reporting,Contribution To Reserves/Reserve Funds,510A,Expenses,"1,743"
Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-Benefit & Pension Management Reporting,Equipment,300A,Expenses,"1,135"
Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-Benefit & Pension Management Reporting,Inter-Divisional Charges,700A,Expenses,"7,015"
Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-Benefit & Pension Management Reporting,Materials & Supplies,200A,Expenses,"2,121"
Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-Benefit & Pension Management Reporting,Other Expenditures,650A,Expenses,"1,280"
Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-Benefit & Pension Management Reporting,Salaries And Benefits,100A,Expenses,"667,916"
Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-Benefit & Pension Management Reporting,Service And Rent,400A,Expenses,"12,653"
Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-Employee Benefits & Pension Administration,Contribution From Reserves/Reserve Funds,930A,Revenues,"(52,542)"
Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-Employee Benefits & Pension Administration,Contribution To Reserves/Reserve Funds,510A,Expenses,"8,204"
Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-Employee Benefits & Pension Administration,Equipment,300A,Expenses,"3,312"
Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-Employee Benefits & Pension Administration,Inter-Divisional Charges,700A,Expenses,"20,485"
Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-Employee Benefits & Pension Administration,Inter-Divisional Recoveries,750A,Revenues,"(58,216)"
Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-Employee Benefits & Pension Administration,Materials & Supplies,200A,Expenses,"3,010"
Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-Employee Benefits & Pension Administration,Other Expenditures,650A,Expenses,"3,200"
Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-Employee Benefits & Pension Administration,Salaries And Benefits,100A,Expenses,"2,370,357"
Office of the Treasurer,PPEB-Employee & Retiree Benefit & OMERS Pension Compensation,PPEB-Employee Benefits & Pension Administration,Service And Rent,400A,Expenses,"92,965"
Office of the Treasurer,PPEB-Non – OMERS Pension Plans,PPEB-City Sponsored Pension Administration,Contribution To Reserves/Reserve Funds,510A,Expenses,"2,267"
Office of the Treasurer,PPEB-Non – OMERS Pension Plans,PPEB-City Sponsored Pension Administration,Equipment,300A,Expenses,846
Office of the Treasurer,PPEB-Non – OMERS Pension Plans,PPEB-City Sponsored Pension Administration,Inter-Divisional Charges,700A,Expenses,"6,245"
Office of the Treasurer,PPEB-Non – OMERS Pension Plans,PPEB-City Sponsored Pension Administration,Materials & Supplies,200A,Expenses,"2,587"
Office of the Treasurer,PPEB-Non – OMERS Pension Plans,PPEB-City Sponsored Pension Administration,Other Expenditures,650A,Expenses,"5,280"
Office of the Treasurer,PPEB-Non – OMERS Pension Plans,PPEB-City Sponsored Pension Administration,Salaries And Benefits,100A,Expenses,"260,658"
Office of the Treasurer,PPEB-Non – OMERS Pension Plans,PPEB-City Sponsored Pension Administration,Service And Rent,400A,Expenses,"99,616"
Office of the Treasurer,PPEB-Non – OMERS Pension Plans,PPEB-Pension Deduction & 3rd  Party Compliance,Contribution To Reserves/Reserve Funds,510A,Expenses,"1,743"
Office of the Treasurer,PPEB-Non – OMERS Pension Plans,PPEB-Pension Deduction & 3rd  Party Compliance,Equipment,300A,Expenses,782
Office of the Treasurer,PPEB-Non – OMERS Pension Plans,PPEB-Pension Deduction & 3rd  Party Compliance,Inter-Divisional Charges,700A,Expenses,"3,116"
Office of the Treasurer,PPEB-Non – OMERS Pension Plans,PPEB-Pension Deduction & 3rd  Party Compliance,Materials & Supplies,200A,Expenses,"2,121"
Office of the Treasurer,PPEB-Non – OMERS Pension Plans,PPEB-Pension Deduction & 3rd  Party Compliance,Other Expenditures,650A,Expenses,"4,880"
Office of the Treasurer,PPEB-Non – OMERS Pension Plans,PPEB-Pension Deduction & 3rd  Party Compliance,Salaries And Benefits,100A,Expenses,"181,653"
Office of the Treasurer,PPEB-Non – OMERS Pension Plans,PPEB-Pension Deduction & 3rd  Party Compliance,Service And Rent,400A,Expenses,"95,746"
Office of the Treasurer,PPEB-Non – OMERS Pension Plans,PPEB-Pension Reporting,Contribution To Reserves/Reserve Funds,510A,Expenses,"1,744"
Office of the Treasurer,PPEB-Non – OMERS Pension Plans,PPEB-Pension Reporting,Equipment,300A,Expenses,782
Office of the Treasurer,PPEB-Non – OMERS Pension Plans,PPEB-Pension Reporting,Inter-Divisional Charges,700A,Expenses,"6,922"
Office of the Treasurer,PPEB-Non – OMERS Pension Plans,PPEB-Pension Reporting,Materials & Supplies,200A,Expenses,"2,120"
Office of the Treasurer,PPEB-Non – OMERS Pension Plans,PPEB-Pension Reporting,Other Expenditures,650A,Expenses,"1,680"
Office of the Treasurer,PPEB-Non – OMERS Pension Plans,PPEB-Pension Reporting,Salaries And Benefits,100A,Expenses,"154,164"
Office of the Treasurer,PPEB-Non – OMERS Pension Plans,PPEB-Pension Reporting,Service And Rent,400A,Expenses,"6,064"
Office of the Treasurer,PPEB-Payroll,PPEB-3rd  Party Payroll Payments & Compliance,Contribution From Reserves/Reserve Funds,930A,Revenues,"(105,085)"
Office of the Treasurer,PPEB-Payroll,PPEB-3rd  Party Payroll Payments & Compliance,Contribution To Reserves/Reserve Funds,510A,Expenses,"1,743"
Office of the Treasurer,PPEB-Payroll,PPEB-3rd  Party Payroll Payments & Compliance,Equipment,300A,Expenses,"2,475"
Office of the Treasurer,PPEB-Payroll,PPEB-3rd  Party Payroll Payments & Compliance,Inter-Divisional Charges,700A,Expenses,"14,116"
Office of the Treasurer,PPEB-Payroll,PPEB-3rd  Party Payroll Payments & Compliance,Inter-Divisional Recoveries,750A,Revenues,"(13,075)"
Office of the Treasurer,PPEB-Payroll,PPEB-3rd  Party Payroll Payments & Compliance,Materials & Supplies,200A,Expenses,"2,616"
Office of the Treasurer,PPEB-Payroll,PPEB-3rd  Party Payroll Payments & Compliance,Other Expenditures,650A,Expenses,"1,600"
Office of the Treasurer,PPEB-Payroll,PPEB-3rd  Party Payroll Payments & Compliance,Salaries And Benefits,100A,Expenses,"1,448,134"
Office of the Treasurer,PPEB-Payroll,PPEB-3rd  Party Payroll Payments & Compliance,Service And Rent,400A,Expenses,"91,490"
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Administration,Contribution From Reserves/Reserve Funds,930A,Revenues,"(683,052)"
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Administration,Contribution To Reserves/Reserve Funds,510A,Expenses,"2,441"
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Administration,Equipment,300A,Expenses,"9,439"
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Administration,Inter-Divisional Charges,700A,Expenses,"27,098"
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Administration,Inter-Divisional Recoveries,750A,Revenues,"(272,399)"
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Administration,Materials & Supplies,200A,Expenses,"9,024"
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Administration,Other Expenditures,650A,Expenses,"16,000"
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Administration,Salaries And Benefits,100A,Expenses,"8,415,195"
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Administration,Service And Rent,400A,Expenses,"359,088"
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Administration,Transfers From Capital,920A,Revenues,"(3,770,309)"
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Management Reporting,Contribution From Reserves/Reserve Funds,930A,Revenues,"(210,170)"
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Management Reporting,Contribution To Reserves/Reserve Funds,510A,Expenses,"1,743"
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Management Reporting,Equipment,300A,Expenses,"3,487"
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Management Reporting,Inter-Divisional Charges,700A,Expenses,"17,453"
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Management Reporting,Inter-Divisional Recoveries,750A,Revenues,"(104,600)"
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Management Reporting,Materials & Supplies,200A,Expenses,"3,957"
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Management Reporting,Other Expenditures,650A,Expenses,"4,800"
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Management Reporting,Salaries And Benefits,100A,Expenses,"1,603,996"
Office of the Treasurer,PPEB-Payroll,PPEB-Payroll Management Reporting,Service And Rent,400A,Expenses,"17,101"
Office of the Treasurer,RS-Parking Ticket,RS-Parking Ticket Processing,Equipment,300A,Expenses,"5,927"
Office of the Treasurer,RS-Parking Ticket,RS-Parking Ticket Processing,Inter-Divisional Charges,700A,Expenses,"78,798"
Office of the Treasurer,RS-Parking Ticket,RS-Parking Ticket Processing,Inter-Divisional Recoveries,750A,Revenues,"(3,503,665)"
Office of the Treasurer,RS-Parking Ticket,RS-Parking Ticket Processing,Materials & Supplies,200A,Expenses,"10,915"
Office of the Treasurer,RS-Parking Ticket,RS-Parking Ticket Processing,Other Expenditures,650A,Expenses,"992,600"
Office of the Treasurer,RS-Parking Ticket,RS-Parking Ticket Processing,Salaries And Benefits,100A,Expenses,"1,148,817"
Office of the Treasurer,RS-Parking Ticket,RS-Parking Ticket Processing,Service And Rent,400A,Expenses,"1,424,361"
Office of the Treasurer,RS-Property Tax Billing,RS-Appeals Processing,Equipment,300A,Expenses,"2,371"
Office of the Treasurer,RS-Property Tax Billing,RS-Appeals Processing,Inter-Divisional Charges,700A,Expenses,"53,220"
Office of the Treasurer,RS-Property Tax Billing,RS-Appeals Processing,Materials & Supplies,200A,Expenses,"6,707"
Office of the Treasurer,RS-Property Tax Billing,RS-Appeals Processing,Salaries And Benefits,100A,Expenses,"1,409,729"
Office of the Treasurer,RS-Property Tax Billing,RS-Appeals Processing,Service And Rent,400A,Expenses,"16,247"
Office of the Treasurer,RS-Property Tax Billing,RS-Apportionments of Property Tax,Equipment,300A,Expenses,593
Office of the Treasurer,RS-Property Tax Billing,RS-Apportionments of Property Tax,Inter-Divisional Charges,700A,Expenses,"10,375"
Office of the Treasurer,RS-Property Tax Billing,RS-Apportionments of Property Tax,Materials & Supplies,200A,Expenses,"1,531"
Office of the Treasurer,RS-Property Tax Billing,RS-Apportionments of Property Tax,Salaries And Benefits,100A,Expenses,"198,603"
Office of the Treasurer,RS-Property Tax Billing,RS-Apportionments of Property Tax,Service And Rent,400A,Expenses,"3,293"
Office of the Treasurer,RS-Property Tax Billing,RS-Apportionments of Property Tax,User Fees & Donations,850A,Revenues,"(15,615)"
Office of the Treasurer,RS-Property Tax Billing,RS-Property Assessment Reviews,Equipment,300A,Expenses,"1,778"
Office of the Treasurer,RS-Property Tax Billing,RS-Property Assessment Reviews,Inter-Divisional Charges,700A,Expenses,"387,899"
Office of the Treasurer,RS-Property Tax Billing,RS-Property Assessment Reviews,Inter-Divisional Recoveries,750A,Revenues,"(871,946)"
Office of the Treasurer,RS-Property Tax Billing,RS-Property Assessment Reviews,Materials & Supplies,200A,Expenses,"4,311"
Office of the Treasurer,RS-Property Tax Billing,RS-Property Assessment Reviews,Salaries And Benefits,100A,Expenses,"987,090"
Office of the Treasurer,RS-Property Tax Billing,RS-Property Assessment Reviews,Service And Rent,400A,Expenses,"18,616"
Office of the Treasurer,RS-Property Tax Billing,RS-Property Tax & Payment in Lieu of Tax Billing,Equipment,300A,Expenses,"4,149"
Office of the Treasurer,RS-Property Tax Billing,RS-Property Tax & Payment in Lieu of Tax Billing,Inter-Divisional Charges,700A,Expenses,"93,001"
Office of the Treasurer,RS-Property Tax Billing,RS-Property Tax & Payment in Lieu of Tax Billing,Materials & Supplies,200A,Expenses,"8,785"
Office of the Treasurer,RS-Property Tax Billing,RS-Property Tax & Payment in Lieu of Tax Billing,Salaries And Benefits,100A,Expenses,"1,100,937"
Office of the Treasurer,RS-Property Tax Billing,RS-Property Tax & Payment in Lieu of Tax Billing,Service And Rent,400A,Expenses,"1,462,868"
Office of the Treasurer,RS-Property Tax Billing,RS-Property Tax & Payment in Lieu of Tax Billing,User Fees & Donations,850A,Revenues,"(891,009)"
Office of the Treasurer,RS-Property Tax Billing,RS-Rebate & Deferral Programs,Equipment,300A,Expenses,"2,371"
Office of the Treasurer,RS-Property Tax Billing,RS-Rebate & Deferral Programs,Inter-Divisional Charges,700A,Expenses,"54,242"
Office of the Treasurer,RS-Property Tax Billing,RS-Rebate & Deferral Programs,Materials & Supplies,200A,Expenses,"7,011"
Office of the Treasurer,RS-Property Tax Billing,RS-Rebate & Deferral Programs,Salaries And Benefits,100A,Expenses,"1,393,299"
